Task_ID,Task_Class,Task_Label,Source_Sheet,Source_Row,Source_Reference,Source_Reaction_ID,Donor_Canonical_SMILES,Acceptor_Canonical_SMILES,Target_Config,Task_Mode,Original_Solvent,Original_Catalyst,Original_Temp_C,Original_Time_min,Original_Product_Config,Candidate_ID,Donor_Type,Target_O4_Index,Template_ID,Solvent,Solvent_Component_IDs,Catalyst,Catalyst_Component_IDs,Temp_C,Time_min,has_solvent,has_catalyst,has_temp,has_time,Template_Support_Count,Template_Alpha_Success_Count,Template_Beta_Success_Count,Template_Representative_Reaction_ID,Template_Supporting_Reaction_IDs,Condition_Recipe_Completeness,Original_Condition_Complete,Matches_Original_Condition,Final_Status,Final_Error,Final_Interpretation,Input_Status,Donor_RFU_Status,Acceptor_O4_Status,Warnings,Canonical_Donor_SMILES,Canonical_Acceptor_SMILES,Resolved_Donor_Type,Target_O4_Source,Target_O4_Index_Canonical,Target_O4_State,Target_O4_Candidate_Count,Target_O4_Free_Candidate_Count,Target_O4_Blocked_Candidate_Count,Layer1_Mean_Feasibility_Score,Layer1_Seed_Disagreement,Layer1_Seed_Votes,Layer1_Decision,Soft_Compatibility_Score,Soft_TopK_Mean_Score,Soft_Support_Percentile,Soft_Domain_Q05,Soft_Domain_Q10,Soft_Domain_Status,Nearest_Success_Reaction_ID,Nearest_Success_Similarity,Soft_Score_Interpretation,Stereoselectivity_Label,Stereoselectivity_Mean_Beta_Score,Stereoselectivity_Seed_Disagreement,Stereoselectivity_Vote_Count,Stereoselectivity_Skip_Reason,Pipeline_Version,Inference_UTC,Layer1_Seed0_Feasibility_Score,Layer1_Seed0_Vote,Layer1_Seed1_Feasibility_Score,Layer1_Seed1_Vote,Layer1_Seed2_Feasibility_Score,Layer1_Seed2_Vote,Layer3_Seed0_Beta_Score,Layer3_Seed0_Threshold,Layer3_Seed0_Vote,Layer3_Seed1_Beta_Score,Layer3_Seed1_Threshold,Layer3_Seed1_Vote,Layer3_Seed2_Beta_Score,Layer3_Seed2_Threshold,Layer3_Seed2_Vote,Target_Vote_Count,Ensemble_Size,Target_Stereo_Score,Recommendation_Tier,Recommendation_Level,Tier_Order,Domain_Order,Temp_Bin_20C,Diversity_Key,Overall_Target_Rank,Recommendation_Rank,Recommendation_Reason,Score_Interpretation,Wet_Lab_Use_Requirement
C1_T05,1,任务5,第一类预测任务,57,"Chemistry - An Asian Journal (2019), 14(1), 223-234",31-010-CAS-19796376,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,C=CCO[C@@H]1O[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](O)[C@H](O)[C@H]1N1C(=O)c2ccccc2C1=O,Beta,standard,Dichloromethane,Trimethylsilyl triflate,-20.0,120.0,Beta,C1_T05::CT_9e41f84ab0346b44,trichloroacetimidate,,CT_9e41f84ab0346b44,Dichloromethane,3,"(1,1-Dimethylethyl)dimethylsilyl 1,1,1-trifluoromethanesulfonate",32,-25.0,240.0,1,1,1,1,1,1,0,31-010-CAS-11953075,31-010-CAS-11953075,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,True,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,C=CCO[C@@H]1O[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](O)[C@H](O)[C@H]1N1C(=O)c2ccccc2C1=O,trichloroacetimidate,auto_unique_free,27.0,free,1.0,1.0,0.0,0.9877885580062866,False,"[1,1,1]",feasible,0.9691551327705384,0.9062771797180176,74.06679764243614,0.7810679078102112,0.8098471164703369,in_domain,31-010-CAS-19796376,0.969155,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Beta,0.9627933700879416,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.98806631565094,feasible,0.9876623153686525,feasible,0.9876370429992676,feasible,0.970769226551056,0.8049999999999999,Beta,0.9517594575881958,0.8599999999999999,Beta,0.9658514261245728,0.5549999999999999,Beta,3.0,3,0.9627933700879416,A,优先,0,0,-1,32|3|T-1,41,4,A; in_domain; 3/3 seeds support Beta; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C1_T05,1,任务5,第一类预测任务,57,"Chemistry - An Asian Journal (2019), 14(1), 223-234",31-010-CAS-19796376,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,C=CCO[C@@H]1O[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](O)[C@H](O)[C@H]1N1C(=O)c2ccccc2C1=O,Beta,standard,Dichloromethane,Trimethylsilyl triflate,-20.0,120.0,Beta,C1_T05::CT_558f44e9260ba3d1,trichloroacetimidate,,CT_558f44e9260ba3d1,Dichloromethane,3,Tetrabutylammonium iodide,38,-25.0,240.0,1,1,1,1,1,1,0,31-010-CAS-9822906,31-010-CAS-9822906,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,True,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,C=CCO[C@@H]1O[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](O)[C@H](O)[C@H]1N1C(=O)c2ccccc2C1=O,trichloroacetimidate,auto_unique_free,27.0,free,1.0,1.0,0.0,0.9877885580062866,False,"[1,1,1]",feasible,0.9691551327705384,0.9062771797180176,74.06679764243614,0.7810679078102112,0.8098471164703369,in_domain,31-010-CAS-19796376,0.969155,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Beta,0.961045523484548,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.98806631565094,feasible,0.9876623153686525,feasible,0.9876370429992676,feasible,0.9756577610969543,0.8049999999999999,Beta,0.9454434514045716,0.8599999999999999,Beta,0.962035357952118,0.5549999999999999,Beta,3.0,3,0.961045523484548,A,优先,0,0,-1,38|3|T-1,42,5,A; in_domain; 3/3 seeds support Beta; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C1_T05,1,任务5,第一类预测任务,57,"Chemistry - An Asian Journal (2019), 14(1), 223-234",31-010-CAS-19796376,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,C=CCO[C@@H]1O[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](O)[C@H](O)[C@H]1N1C(=O)c2ccccc2C1=O,Beta,standard,Dichloromethane,Trimethylsilyl triflate,-20.0,120.0,Beta,C1_T05::CT_1eb2dd23ed5616d4,trichloroacetimidate,,CT_1eb2dd23ed5616d4,Dichloromethane,3,Boron trifluoride etherate,7,-40.0,120.0,1,1,1,1,1,0,1,31-010-CAS-16546348,31-010-CAS-16546348,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,True,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,C=CCO[C@@H]1O[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](O)[C@H](O)[C@H]1N1C(=O)c2ccccc2C1=O,trichloroacetimidate,auto_unique_free,27.0,free,1.0,1.0,0.0,0.9877885580062866,False,"[1,1,1]",feasible,0.9683183431625366,0.9032436609268188,73.87033398821218,0.7810679078102112,0.8098471164703369,in_domain,31-010-CAS-19796376,0.968318,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Beta,0.9699127674102784,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.98806631565094,feasible,0.9876623153686525,feasible,0.9876370429992676,feasible,0.9877014756202698,0.8049999999999999,Beta,0.9654330015182496,0.8599999999999999,Beta,0.9566038250923156,0.5549999999999999,Beta,3.0,3,0.9699127674102784,A,优先,0,0,-2,7|3|T-2,46,6,A; in_domain; 3/3 seeds support Beta; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C1_T05,1,任务5,第一类预测任务,57,"Chemistry - An Asian Journal (2019), 14(1), 223-234",31-010-CAS-19796376,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,C=CCO[C@@H]1O[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](O)[C@H](O)[C@H]1N1C(=O)c2ccccc2C1=O,Beta,standard,Dichloromethane,Trimethylsilyl triflate,-20.0,120.0,Beta,C1_T05::CT_fb247e6224e9f72b,trichloroacetimidate,,CT_fb247e6224e9f72b,Dichloromethane,3,Sodium bicarbonate,8,-30.0,60.0,1,1,1,1,1,0,1,31-010-CAS-3933972,31-010-CAS-3933972,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,True,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,C=CCO[C@@H]1O[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](O)[C@H](O)[C@H]1N1C(=O)c2ccccc2C1=O,trichloroacetimidate,auto_unique_free,27.0,free,1.0,1.0,0.0,0.9877885580062866,False,"[1,1,1]",feasible,0.9632030129432678,0.9011914134025574,71.70923379174853,0.7810679078102112,0.8098471164703369,in_domain,31-010-CAS-19796376,0.963203,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Beta,0.968235711256663,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.98806631565094,feasible,0.9876623153686525,feasible,0.9876370429992676,feasible,0.9737929701805116,0.8049999999999999,Beta,0.965065598487854,0.8599999999999999,Beta,0.9658485651016236,0.5549999999999999,Beta,3.0,3,0.968235711256663,A,优先,0,0,-2,8|3|T-2,60,7,A; in_domain; 3/3 seeds support Beta; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C1_T05,1,任务5,第一类预测任务,57,"Chemistry - An Asian Journal (2019), 14(1), 223-234",31-010-CAS-19796376,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,C=CCO[C@@H]1O[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](O)[C@H](O)[C@H]1N1C(=O)c2ccccc2C1=O,Beta,standard,Dichloromethane,Trimethylsilyl triflate,-20.0,120.0,Beta,C1_T05::CT_f9630e2401358f99,trichloroacetimidate,,CT_f9630e2401358f99,Dichloromethane;Diethyl ether,3;4,Nitrosonium tetrafluoroborate,26,-10.0,60.0,1,1,1,1,1,1,0,31-010-CAS-16631938,31-010-CAS-16631938,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,True,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,C=CCO[C@@H]1O[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](O)[C@H](O)[C@H]1N1C(=O)c2ccccc2C1=O,trichloroacetimidate,auto_unique_free,27.0,free,1.0,1.0,0.0,0.9877885580062866,False,"[1,1,1]",feasible,0.9499619007110596,0.8913151621818542,63.654223968565816,0.7810679078102112,0.8098471164703369,in_domain,31-010-CAS-19796376,0.949962,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Beta,0.8762296835581461,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.98806631565094,feasible,0.9876623153686525,feasible,0.9876370429992676,feasible,0.966858446598053,0.8049999999999999,Beta,0.9562494158744812,0.8599999999999999,Beta,0.7055811882019043,0.5549999999999999,Beta,3.0,3,0.8762296835581461,A,优先,0,0,0,26|3;4|T0,96,8,A; in_domain; 3/3 seeds support Beta; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C1_T06,1,任务6,第一类预测任务,72,"Organic Letters (2010), 12(7), 1624-1627",31-010-CAS-539862,CC(=O)O[C@H]1[C@@H](NC(=O)OCc2ccccc2)[C@@H](C)OC(OC(=Nc2ccccc2)C(F)(F)F)[C@@H]1N=[N+]=[N-],CC(=O)CCC(=O)O[C@H]1[C@@H](O)[C@@H](COCc2ccccc2)O[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H]1N=[N+]=[N-],Alpha,standard,Dichloromethane,Pyridine,,0.0,,C1_T06::CT_ca5ac920e81664ad,trifluoroacetimidate,,CT_ca5ac920e81664ad,Dichloromethane;Toluene,3;5,Pyridine,12,25.0,60.0,1,1,1,1,6,6,0,31-010-CAS-2969316,31-010-CAS-2969316;31-010-CAS-5089795;31-010-CAS-7224533;31-010-CAS-7560425;31-010-CAS-9357436;31-010-CAS-9358549,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)O[C@H]1[C@@H](NC(=O)OCc2ccccc2)[C@@H](C)OC(OC(=Nc2ccccc2)C(F)(F)F)[C@@H]1N=[N+]=[N-],CC(=O)CCC(=O)O[C@H]1[C@@H](O)[C@@H](COCc2ccccc2)O[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H]1N=[N+]=[N-],trifluoroacetimidate,auto_unique_free,10.0,free,1.0,1.0,0.0,0.9886396924654642,False,"[1,1,1]",feasible,0.9790084958076476,0.8740423917770386,91.86046511627907,0.7312034368515015,0.7826594114303589,in_domain,31-010-CAS-539862,0.979008,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.0175161885175233,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9889496564865112,feasible,0.9884889721870422,feasible,0.9884804487228394,feasible,0.0026913722977042,0.8049999999999999,Alpha,0.0484599508345127,0.8599999999999999,Alpha,0.0013972424203529,0.5549999999999999,Alpha,3.0,3,0.9824838114824767,A,优先,0,0,1,12|3;5|T1,1,1,A; in_domain; 3/3 seeds support Alpha; template support=6,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C1_T06,1,任务6,第一类预测任务,72,"Organic Letters (2010), 12(7), 1624-1627",31-010-CAS-539862,CC(=O)O[C@H]1[C@@H](NC(=O)OCc2ccccc2)[C@@H](C)OC(OC(=Nc2ccccc2)C(F)(F)F)[C@@H]1N=[N+]=[N-],CC(=O)CCC(=O)O[C@H]1[C@@H](O)[C@@H](COCc2ccccc2)O[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H]1N=[N+]=[N-],Alpha,standard,Dichloromethane,Pyridine,,0.0,,C1_T06::CT_e7953e523cdc087c,trifluoroacetimidate,,CT_e7953e523cdc087c,Dichloromethane;Toluene,3;5,Diisopropylethylamine,31,25.0,60.0,1,1,1,1,1,1,0,31-010-CAS-4299451,31-010-CAS-4299451,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)O[C@H]1[C@@H](NC(=O)OCc2ccccc2)[C@@H](C)OC(OC(=Nc2ccccc2)C(F)(F)F)[C@@H]1N=[N+]=[N-],CC(=O)CCC(=O)O[C@H]1[C@@H](O)[C@@H](COCc2ccccc2)O[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H]1N=[N+]=[N-],trifluoroacetimidate,auto_unique_free,10.0,free,1.0,1.0,0.0,0.9886396924654642,False,"[1,1,1]",feasible,0.9496714472770692,0.8460556864738464,69.76744186046511,0.7312034368515015,0.7826594114303589,in_domain,31-010-CAS-539862,0.949671,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.3635355830192566,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9889496564865112,feasible,0.9884889721870422,feasible,0.9884804487228394,feasible,0.1288189589977264,0.8049999999999999,Alpha,0.7098591923713684,0.8599999999999999,Alpha,0.2519285976886749,0.5549999999999999,Alpha,3.0,3,0.6364644169807434,A,优先,0,0,1,31|3;5|T1,4,2,A; in_domain; 3/3 seeds support Alpha; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C1_T06,1,任务6,第一类预测任务,72,"Organic Letters (2010), 12(7), 1624-1627",31-010-CAS-539862,CC(=O)O[C@H]1[C@@H](NC(=O)OCc2ccccc2)[C@@H](C)OC(OC(=Nc2ccccc2)C(F)(F)F)[C@@H]1N=[N+]=[N-],CC(=O)CCC(=O)O[C@H]1[C@@H](O)[C@@H](COCc2ccccc2)O[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H]1N=[N+]=[N-],Alpha,standard,Dichloromethane,Pyridine,,0.0,,C1_T06::CT_3bbc68f1ff1c0790,trifluoroacetimidate,,CT_3bbc68f1ff1c0790,Dichloromethane;Diethyl ether,3;4,Ytterbium triflate,40,-30.0,180.0,1,1,1,1,1,1,0,31-013-CAS-15255305,31-013-CAS-15255305,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)O[C@H]1[C@@H](NC(=O)OCc2ccccc2)[C@@H](C)OC(OC(=Nc2ccccc2)C(F)(F)F)[C@@H]1N=[N+]=[N-],CC(=O)CCC(=O)O[C@H]1[C@@H](O)[C@@H](COCc2ccccc2)O[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H]1N=[N+]=[N-],trifluoroacetimidate,auto_unique_free,10.0,free,1.0,1.0,0.0,0.9886396924654642,False,"[1,1,1]",feasible,0.938952088356018,0.8287906646728516,60.46511627906976,0.7312034368515015,0.7826594114303589,in_domain,31-010-CAS-539862,0.938952,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.4120573550462723,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9889496564865112,feasible,0.9884889721870422,feasible,0.9884804487228394,feasible,0.3377338647842407,0.8049999999999999,Alpha,0.7137631177902222,0.8599999999999999,Alpha,0.1846750825643539,0.5549999999999999,Alpha,3.0,3,0.5879426449537277,A,优先,0,0,-2,40|3;4|T-2,5,3,A; in_domain; 3/3 seeds support Alpha; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C1_T06,1,任务6,第一类预测任务,72,"Organic Letters (2010), 12(7), 1624-1627",31-010-CAS-539862,CC(=O)O[C@H]1[C@@H](NC(=O)OCc2ccccc2)[C@@H](C)OC(OC(=Nc2ccccc2)C(F)(F)F)[C@@H]1N=[N+]=[N-],CC(=O)CCC(=O)O[C@H]1[C@@H](O)[C@@H](COCc2ccccc2)O[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H]1N=[N+]=[N-],Alpha,standard,Dichloromethane,Pyridine,,0.0,,C1_T06::CT_6ccde475415e7511,trifluoroacetimidate,,CT_6ccde475415e7511,Dichloromethane,3,Trifluoroacetic acid,17,0.0,10.0,1,1,1,1,1,1,0,31-614-CAS-41495780,31-614-CAS-41495780,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)O[C@H]1[C@@H](NC(=O)OCc2ccccc2)[C@@H](C)OC(OC(=Nc2ccccc2)C(F)(F)F)[C@@H]1N=[N+]=[N-],CC(=O)CCC(=O)O[C@H]1[C@@H](O)[C@@H](COCc2ccccc2)O[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H]1N=[N+]=[N-],trifluoroacetimidate,auto_unique_free,10.0,free,1.0,1.0,0.0,0.9886396924654642,False,"[1,1,1]",feasible,0.9375383257865906,0.8227214813232422,59.30232558139535,0.7312034368515015,0.7826594114303589,in_domain,31-010-CAS-539862,0.937538,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.3531947905818621,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9889496564865112,feasible,0.9884889721870422,feasible,0.9884804487228394,feasible,0.1108159348368644,0.8049999999999999,Alpha,0.7560165524482727,0.8599999999999999,Alpha,0.1927518844604492,0.5549999999999999,Alpha,3.0,3,0.6468052094181379,A,优先,0,0,0,17|3|T0,6,4,A; in_domain; 3/3 seeds support Alpha; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C1_T06,1,任务6,第一类预测任务,72,"Organic Letters (2010), 12(7), 1624-1627",31-010-CAS-539862,CC(=O)O[C@H]1[C@@H](NC(=O)OCc2ccccc2)[C@@H](C)OC(OC(=Nc2ccccc2)C(F)(F)F)[C@@H]1N=[N+]=[N-],CC(=O)CCC(=O)O[C@H]1[C@@H](O)[C@@H](COCc2ccccc2)O[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H]1N=[N+]=[N-],Alpha,standard,Dichloromethane,Pyridine,,0.0,,C1_T06::CT_584a5b176774fd68,trifluoroacetimidate,,CT_584a5b176774fd68,Toluene,5,Pyridine,12,25.0,30.0,1,1,1,1,1,0,1,31-010-CAS-13291590,31-010-CAS-13291590,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)O[C@H]1[C@@H](NC(=O)OCc2ccccc2)[C@@H](C)OC(OC(=Nc2ccccc2)C(F)(F)F)[C@@H]1N=[N+]=[N-],CC(=O)CCC(=O)O[C@H]1[C@@H](O)[C@@H](COCc2ccccc2)O[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H]1N=[N+]=[N-],trifluoroacetimidate,auto_unique_free,10.0,free,1.0,1.0,0.0,0.9886396924654642,False,"[1,1,1]",feasible,0.9551573991775512,0.8522313833236694,72.09302325581395,0.7312034368515015,0.7826594114303589,in_domain,31-010-CAS-539862,0.955157,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.2238661994536717,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9889496564865112,feasible,0.9884889721870422,feasible,0.9884804487228394,feasible,0.2194501310586929,0.8049999999999999,Alpha,0.3002769351005554,0.8599999999999999,Alpha,0.1518715322017669,0.5549999999999999,Alpha,3.0,3,0.7761338005463283,A,优先,0,0,1,12|5|T1,2,5,A; in_domain; 3/3 seeds support Alpha; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
C1_T06,1,任务6,第一类预测任务,72,"Organic Letters (2010), 12(7), 1624-1627",31-010-CAS-539862,CC(=O)O[C@H]1[C@@H](NC(=O)OCc2ccccc2)[C@@H](C)OC(OC(=Nc2ccccc2)C(F)(F)F)[C@@H]1N=[N+]=[N-],CC(=O)CCC(=O)O[C@H]1[C@@H](O)[C@@H](COCc2ccccc2)O[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H]1N=[N+]=[N-],Alpha,standard,Dichloromethane,Pyridine,,0.0,,C1_T06::CT_39ae896d904951ec,trifluoroacetimidate,,CT_39ae896d904951ec,Toluene,5,Pyridine,12,100.0,60.0,1,1,1,1,1,1,0,31-010-CAS-6229676,31-010-CAS-6229676,skeleton_only; equivalents/concentration/addition_order/atmosphere not available,False,False,predicted,,已通过硬结构过滤；第二层为文献支持度，第三层为多数投票立体选择性。,parsed,ok,ok,,CC(=O)O[C@H]1[C@@H](NC(=O)OCc2ccccc2)[C@@H](C)OC(OC(=Nc2ccccc2)C(F)(F)F)[C@@H]1N=[N+]=[N-],CC(=O)CCC(=O)O[C@H]1[C@@H](O)[C@@H](COCc2ccccc2)O[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H]1N=[N+]=[N-],trifluoroacetimidate,auto_unique_free,10.0,free,1.0,1.0,0.0,0.9886396924654642,False,"[1,1,1]",feasible,0.9111939072608948,0.8164466023445129,46.51162790697674,0.7312034368515015,0.7826594114303589,in_domain,31-010-CAS-539862,0.911194,"relative similarity to literature successful reactions; this is an applicability-domain and literature-support score, not a reaction probability",Alpha,0.1706911642104387,False,3/3,,1.3.1,2026-08-04T11:19:28.283572+00:00,0.9889496564865112,feasible,0.9884889721870422,feasible,0.9884804487228394,feasible,0.0056857373565435,0.8049999999999999,Alpha,0.2118110209703445,0.8599999999999999,Alpha,0.2945767343044281,0.5549999999999999,Alpha,3.0,3,0.8293088357895613,A,优先,0,0,5,12|5|T5,7,6,A; in_domain; 3/3 seeds support Alpha; template support=1,screening priority only; soft compatibility is literature support and Beta/Alpha score is not calibrated reaction-success probability,"verify full equivalents, concentration, addition order, atmosphere and work-up in the representative source before experiment"
