Sample_ID,Pair_ID,Structural_Group_ID,hard_feasibility,Donor_Canonical_SMILES,Acceptor_Canonical_SMILES,Donor_Type,Donor_RFU_Atom_Indices,Donor_RFU_Role_Indices,Donor_C1_Index,Donor_O5_Index,Donor_C2_Index,Donor_LG_Entry_Index,Donor_LG_Core_Indices,Donor_Ring_Context_Indices,Donor_C2_Sub_Entry_Index,Donor_C2_Sub_Entry_Status,Acceptor_Target_Core_Atom_Indices,Acceptor_Target_Core_Num_Atoms,Acceptor_Target_Core_Role_Indices,Acceptor_Target_Local_Atom_Indices,Acceptor_Target_Local_Num_Atoms,Acceptor_Target_Role_Indices,Acceptor_C1_Index,Acceptor_O5_Index,Acceptor_C2_Index,Acceptor_C3_Index,Acceptor_C4_Index,Acceptor_C5_Index,Acceptor_O4_Index,Acceptor_O4_External_Atom_Index
POS-32da90ea70d06ece,PAIR-32da90ea70d06ece,SG-32da90ea70d06ece,1,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H]1NC(C)=O,trichloroacetimidate,6;7;8;9;10;11;12;13;14;15;16,"{""C1"":[7],""O5"":[6],""C2"":[15],""LG_ENTRY"":[8],""LG_CORE"":[9,10,11,12,13,14],""RING_CONTEXT"":[6,15],""C2_SUB_ENTRY"":[16]}",7,6,15,8,9;10;11;12;13;14,6;15,16,found,2;3;41;16;14;4;15,7,"{""C1"":[2],""O5"":[3],""C2"":[41],""C3"":[16],""C4"":[14],""C5"":[4],""O4"":[15],""O4_EXTERNAL"":[]}",0;1;2;3;4;5;6;14;15;16;17;18;41;42;43;44;45,17,"{""O4"":[15],""C4"":[14],""C3"":[16],""C5"":[4],""C2"":[41],""O5"":[3],""C1"":[2],""N2_SUB_ENTRY"":[42],""N2_SUBGRAPH"":[42,43,44,45],""PG_ENTRY"":[1,5,17],""O4_EXTERNAL"":[]}",2,3,41,16,14,4,15,-1
NEG-32da90ea70d06ece,PAIR-32da90ea70d06ece,SG-32da90ea70d06ece,0,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H]1NC(C)=O,trichloroacetimidate,6;7;8;9;10;11;12;13;14;15;16,"{""C1"":[7],""O5"":[6],""C2"":[15],""LG_ENTRY"":[8],""LG_CORE"":[9,10,11,12,13,14],""RING_CONTEXT"":[6,15],""C2_SUB_ENTRY"":[16]}",7,6,15,8,9;10;11;12;13;14,6;15,16,found,2;3;44;19;14;4;15;16,8,"{""C1"":[2],""O5"":[3],""C2"":[44],""C3"":[19],""C4"":[14],""C5"":[4],""O4"":[15],""O4_EXTERNAL"":[16]}",0;1;2;3;4;5;6;14;15;19;20;21;44;45;46;47;48;16,18,"{""O4"":[15],""C4"":[14],""C3"":[19],""C5"":[4],""C2"":[44],""O5"":[3],""C1"":[2],""N2_SUB_ENTRY"":[45],""N2_SUBGRAPH"":[45,46,47,48],""PG_ENTRY"":[1,5,20],""O4_EXTERNAL"":[16]}",2,3,44,19,14,4,15,16
POS-331f8aad56f3f818,PAIR-331f8aad56f3f818,SG-331f8aad56f3f818,1,O=S(c1ccccc1)[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,[N-]=[N+]=N[C@H]1[C@@H]2OC[C@@H](O2)[C@@H](O)[C@@H]1OCc1ccccc1,thioglycoside,0;1;2;8;9;38;39,"{""C1"":[8],""O5"":[9],""C2"":[38],""LG_ENTRY"":[1],""LG_CORE"":[0,2],""RING_CONTEXT"":[9,38],""C2_SUB_ENTRY"":[39]}",8,9,38,1,0;2,9;38,39,found,4;8;3;11;9;7;10,7,"{""C1"":[4],""O5"":[8],""C2"":[3],""C3"":[11],""C4"":[9],""C5"":[7],""O4"":[10],""O4_EXTERNAL"":[]}",0;1;2;3;4;5;6;7;8;9;10;11;12;13,14,"{""O4"":[10],""C4"":[9],""C3"":[11],""C5"":[7],""C2"":[3],""O5"":[8],""C1"":[4],""N2_SUB_ENTRY"":[2],""N2_SUBGRAPH"":[0,1,2],""PG_ENTRY"":[5,6,12],""O4_EXTERNAL"":[]}",4,8,3,11,9,7,10,-1
NEG-331f8aad56f3f818,PAIR-331f8aad56f3f818,SG-331f8aad56f3f818,0,O=S(c1ccccc1)[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@@H]2OC[C@H]1O2,thioglycoside,0;1;2;8;9;38;39,"{""C1"":[8],""O5"":[9],""C2"":[38],""LG_ENTRY"":[1],""LG_CORE"":[0,2],""RING_CONTEXT"":[9,38],""C2_SUB_ENTRY"":[39]}",8,9,38,1,0;2,9;38,39,found,18;22;14;5;4;21;3;1,8,"{""C1"":[18],""O5"":[22],""C2"":[14],""C3"":[5],""C4"":[4],""C5"":[21],""O4"":[3],""O4_EXTERNAL"":[1]}",17;16;15;14;18;19;20;21;22;4;3;5;6;7;1,15,"{""O4"":[3],""C4"":[4],""C3"":[5],""C5"":[21],""C2"":[14],""O5"":[22],""C1"":[18],""N2_SUB_ENTRY"":[15],""N2_SUBGRAPH"":[17,16,15],""PG_ENTRY"":[19,20,6],""O4_EXTERNAL"":[1]}",18,22,14,5,4,21,3,1
POS-338cb7042fddfe8c,PAIR-338cb7042fddfe8c,SG-338cb7042fddfe8c,1,CCS[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1,COC(=O)CCCCCCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C)[C@@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)[C@H]1NC(=O)c1cc(=O)n(Cc2ccccc2)c(=O)n1Cc1ccccc1,thioglycoside,1;2;3;4;36;37,"{""C1"":[3],""O5"":[4],""C2"":[36],""LG_ENTRY"":[2],""LG_CORE"":[1],""RING_CONTEXT"":[4,36],""C2_SUB_ENTRY"":[37]}",3,4,36,2,1,4;36,37,found,13;14;60;27;25;15;26,7,"{""C1"":[13],""O5"":[14],""C2"":[60],""C3"":[27],""C4"":[25],""C5"":[15],""O4"":[26],""O4_EXTERNAL"":[]}",11;12;13;14;15;16;17;25;26;27;28;29;60;61;62;63;64,17,"{""O4"":[26],""C4"":[25],""C3"":[27],""C5"":[15],""C2"":[60],""O5"":[14],""C1"":[13],""N2_SUB_ENTRY"":[61],""N2_SUBGRAPH"":[61,62,63,64],""PG_ENTRY"":[12,16,28],""O4_EXTERNAL"":[]}",13,14,60,27,25,15,26,-1
NEG-338cb7042fddfe8c,PAIR-338cb7042fddfe8c,SG-338cb7042fddfe8c,0,CCS[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1,COC(=O)CCCCCCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](O[C@@H]2O[C@@H](C)[C@@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)[C@H]1NC(=O)c1cc(=O)n(Cc2ccccc2)c(=O)n1Cc1ccccc1,thioglycoside,1;2;3;4;36;37,"{""C1"":[3],""O5"":[4],""C2"":[36],""LG_ENTRY"":[2],""LG_CORE"":[1],""RING_CONTEXT"":[4,36],""C2_SUB_ENTRY"":[37]}",3,4,36,2,1,4;36,37,found,13;14;63;30;25;15;26;27,8,"{""C1"":[13],""O5"":[14],""C2"":[63],""C3"":[30],""C4"":[25],""C5"":[15],""O4"":[26],""O4_EXTERNAL"":[27]}",11;12;13;14;15;16;17;25;26;30;31;32;63;64;65;66;67;27,18,"{""O4"":[26],""C4"":[25],""C3"":[30],""C5"":[15],""C2"":[63],""O5"":[14],""C1"":[13],""N2_SUB_ENTRY"":[64],""N2_SUBGRAPH"":[64,65,66,67],""PG_ENTRY"":[12,16,31],""O4_EXTERNAL"":[27]}",13,14,63,30,25,15,26,27
POS-33bb954c2d4ecbfb,PAIR-33bb954c2d4ecbfb,SG-33bb954c2d4ecbfb,1,COC(=O)[C@H]1O[C@@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(=O)c2ccccc2)[C@@H](OC(=O)c2ccccc2)[C@@H]1OC(=O)CCC(C)=O,O=C1N[C@@H]2[C@@H](O1)[C@H](O)[C@@H](COCc1ccccc1)O[C@H]2Sc1ccccc1,trichloroacetimidate,5;6;7;8;9;10;11;12;13;14;15,"{""C1"":[6],""O5"":[5],""C2"":[14],""LG_ENTRY"":[7],""LG_CORE"":[8,9,10,11,12,13],""RING_CONTEXT"":[5,14],""C2_SUB_ENTRY"":[15]}",6,5,14,7,8;9;10;11;12;13,5;14,15,found,19;18;3;4;6;8;7,7,"{""C1"":[19],""O5"":[18],""C2"":[3],""C3"":[4],""C4"":[6],""C5"":[8],""O4"":[7],""O4_EXTERNAL"":[]}",1;2;3;4;5;6;7;8;9;10;18;19;20;21,14,"{""O4"":[7],""C4"":[6],""C3"":[4],""C5"":[8],""C2"":[3],""O5"":[18],""C1"":[19],""N2_SUB_ENTRY"":[2],""N2_SUBGRAPH"":[1,2],""PG_ENTRY"":[5,9,20],""O4_EXTERNAL"":[]}",19,18,3,4,6,8,7,-1
NEG-33bb954c2d4ecbfb,PAIR-33bb954c2d4ecbfb,SG-33bb954c2d4ecbfb,0,COC(=O)[C@H]1O[C@@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(=O)c2ccccc2)[C@@H](OC(=O)c2ccccc2)[C@@H]1OC(=O)CCC(C)=O,CC(=O)O[C@H]1[C@@H]2OC(=O)N[C@H]2[C@H](Sc2ccccc2)O[C@@H]1COCc1ccccc1,trichloroacetimidate,5;6;7;8;9;10;11;12;13;14;15,"{""C1"":[6],""O5"":[5],""C2"":[14],""LG_ENTRY"":[7],""LG_CORE"":[8,9,10,11,12,13],""RING_CONTEXT"":[5,14],""C2_SUB_ENTRY"":[15]}",6,5,14,7,8;9;10;11;12;13,5;14,15,found,11;19;10;5;4;20;3;1,8,"{""C1"":[11],""O5"":[19],""C2"":[10],""C3"":[5],""C4"":[4],""C5"":[20],""O4"":[3],""O4_EXTERNAL"":[1]}",7;9;10;5;6;4;3;20;21;22;19;11;12;13;1,15,"{""O4"":[3],""C4"":[4],""C3"":[5],""C5"":[20],""C2"":[10],""O5"":[19],""C1"":[11],""N2_SUB_ENTRY"":[9],""N2_SUBGRAPH"":[7,9],""PG_ENTRY"":[6,21,12],""O4_EXTERNAL"":[1]}",11,19,10,5,4,20,3,1
POS-340adf8ad62a0f48,PAIR-340adf8ad62a0f48,SG-340adf8ad62a0f48,1,O=S(c1ccccc1)[C@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,C=CCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,0;1;2;8;9;31;32,"{""C1"":[8],""O5"":[9],""C2"":[31],""LG_ENTRY"":[1],""LG_CORE"":[0,2],""RING_CONTEXT"":[9,31],""C2_SUB_ENTRY"":[32]}",8,9,31,1,0;2,9;31,32,found,6;7;29;20;18;8;19,7,"{""C1"":[6],""O5"":[7],""C2"":[29],""C3"":[20],""C4"":[18],""C5"":[8],""O4"":[19],""O4_EXTERNAL"":[]}",4;5;6;7;8;9;10;18;19;20;21;22;29;30;31;32,16,"{""O4"":[19],""C4"":[18],""C3"":[20],""C5"":[8],""C2"":[29],""O5"":[7],""C1"":[6],""N2_SUB_ENTRY"":[30],""N2_SUBGRAPH"":[30,31,32],""PG_ENTRY"":[5,9,21],""O4_EXTERNAL"":[]}",6,7,29,20,18,8,19,-1
NEG-340adf8ad62a0f48,PAIR-340adf8ad62a0f48,SG-340adf8ad62a0f48,0,O=S(c1ccccc1)[C@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,C=CCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,0;1;2;8;9;31;32,"{""C1"":[8],""O5"":[9],""C2"":[31],""LG_ENTRY"":[1],""LG_CORE"":[0,2],""RING_CONTEXT"":[9,31],""C2_SUB_ENTRY"":[32]}",8,9,31,1,0;2,9;31,32,found,6;7;32;23;18;8;19;20,8,"{""C1"":[6],""O5"":[7],""C2"":[32],""C3"":[23],""C4"":[18],""C5"":[8],""O4"":[19],""O4_EXTERNAL"":[20]}",4;5;6;7;8;9;10;18;19;23;24;25;32;33;34;35;20,17,"{""O4"":[19],""C4"":[18],""C3"":[23],""C5"":[8],""C2"":[32],""O5"":[7],""C1"":[6],""N2_SUB_ENTRY"":[33],""N2_SUBGRAPH"":[33,34,35],""PG_ENTRY"":[5,9,24],""O4_EXTERNAL"":[20]}",6,7,32,23,18,8,19,20
POS-349c327d6a5e60f6,PAIR-349c327d6a5e60f6,SG-349c327d6a5e60f6,1,CC(=O)OC[C@@H]1O[C@@H](O[C@H]2[C@H](OCc3ccc(Br)cc3)[C@@H](N=[N+]=[N-])[C@@H](O[C@H]3[C@H](OCc4ccccc4)[C@@H](OC(=O)c4ccccc4)[C@H](Sc4ccc(C)cc4)O[C@@H]3COC(C)=O)O[C@@H]2CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](OCc2ccc3ccccc3c2)[C@H](OCc2ccc(Br)cc2)[C@H]1N=[N+]=[N-],CC(=O)OC[C@@H]1O[C@@H](OCCCCCN(Cc2ccccc2)C(=O)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](O)[C@H](OCc2ccc(Br)cc2)[C@H]1N=[N+]=[N-],thioglycoside,36;37;46;47;48;55,"{""C1"":[46],""O5"":[55],""C2"":[36],""LG_ENTRY"":[47],""LG_CORE"":[48],""RING_CONTEXT"":[36,55],""C2_SUB_ENTRY"":[37]}",46,55,36,47,48,36;55,37,found,53;54;87;77;75;55;76,7,"{""C1"":[53],""O5"":[54],""C2"":[87],""C3"":[77],""C4"":[75],""C5"":[55],""O4"":[76],""O4_EXTERNAL"":[]}",51;52;53;54;55;56;57;75;76;77;78;79;87;88;89;90,16,"{""O4"":[76],""C4"":[75],""C3"":[77],""C5"":[55],""C2"":[87],""O5"":[54],""C1"":[53],""N2_SUB_ENTRY"":[88],""N2_SUBGRAPH"":[88,89,90],""PG_ENTRY"":[52,56,78],""O4_EXTERNAL"":[]}",53,54,87,77,75,55,76,-1
NEG-349c327d6a5e60f6,PAIR-349c327d6a5e60f6,SG-349c327d6a5e60f6,0,CC(=O)OC[C@@H]1O[C@@H](O[C@H]2[C@H](OCc3ccc(Br)cc3)[C@@H](N=[N+]=[N-])[C@@H](O[C@H]3[C@H](OCc4ccccc4)[C@@H](OC(=O)c4ccccc4)[C@H](Sc4ccc(C)cc4)O[C@@H]3COC(C)=O)O[C@@H]2CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](OCc2ccc3ccccc3c2)[C@H](OCc2ccc(Br)cc2)[C@H]1N=[N+]=[N-],CC(=O)OC[C@@H]1O[C@@H](OCCCCCN(Cc2ccccc2)C(=O)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](OC(C)=O)[C@H](OCc2ccc(Br)cc2)[C@H]1N=[N+]=[N-],thioglycoside,36;37;46;47;48;55,"{""C1"":[46],""O5"":[55],""C2"":[36],""LG_ENTRY"":[47],""LG_CORE"":[48],""RING_CONTEXT"":[36,55],""C2_SUB_ENTRY"":[37]}",46,55,36,47,48,36;55,37,found,53;54;90;80;75;55;76;77,8,"{""C1"":[53],""O5"":[54],""C2"":[90],""C3"":[80],""C4"":[75],""C5"":[55],""O4"":[76],""O4_EXTERNAL"":[77]}",51;52;53;54;55;56;57;75;76;80;81;82;90;91;92;93;77,17,"{""O4"":[76],""C4"":[75],""C3"":[80],""C5"":[55],""C2"":[90],""O5"":[54],""C1"":[53],""N2_SUB_ENTRY"":[91],""N2_SUBGRAPH"":[91,92,93],""PG_ENTRY"":[52,56,81],""O4_EXTERNAL"":[77]}",53,54,90,80,75,55,76,77
POS-354280076cf972f2,PAIR-354280076cf972f2,SG-354280076cf972f2,1,C[C@@H]1O[C@H](Sc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,Cc1ccc(S[C@@H]2O[C@H](C(=O)OCc3ccccc3)[C@H](O)[C@H](OCc3ccc4ccccc4c3)[C@H]2N=[N+]=[N-])cc1,thioglycoside,2;3;4;5;11;12,"{""C1"":[3],""O5"":[2],""C2"":[11],""LG_ENTRY"":[4],""LG_CORE"":[5],""RING_CONTEXT"":[2,11],""C2_SUB_ENTRY"":[12]}",3,2,11,4,5,2;11,12,found,6;7;34;21;19;8;20,7,"{""C1"":[6],""O5"":[7],""C2"":[34],""C3"":[21],""C4"":[19],""C5"":[8],""O4"":[20],""O4_EXTERNAL"":[]}",4;5;6;7;8;9;10;19;20;21;22;23;34;35;36;37,16,"{""O4"":[20],""C4"":[19],""C3"":[21],""C5"":[8],""C2"":[34],""O5"":[7],""C1"":[6],""N2_SUB_ENTRY"":[35],""N2_SUBGRAPH"":[35,36,37],""PG_ENTRY"":[5,9,22],""O4_EXTERNAL"":[]}",6,7,34,21,19,8,20,-1
NEG-354280076cf972f2,PAIR-354280076cf972f2,SG-354280076cf972f2,0,C[C@@H]1O[C@H](Sc2ccccc2)[C@@H](N=[N+]=[N-])[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CC(=O)O[C@@H]1[C@H](OCc2ccc3ccccc3c2)[C@@H](N=[N+]=[N-])[C@H](Sc2ccc(C)cc2)O[C@@H]1C(=O)OCc1ccccc1,thioglycoside,2;3;4;5;11;12,"{""C1"":[3],""O5"":[2],""C2"":[11],""LG_ENTRY"":[4],""LG_CORE"":[5],""RING_CONTEXT"":[2,11],""C2_SUB_ENTRY"":[12]}",3,2,11,4,5,2;11,12,found,22;31;18;5;4;32;3;1,8,"{""C1"":[22],""O5"":[31],""C2"":[18],""C3"":[5],""C4"":[4],""C5"":[32],""O4"":[3],""O4_EXTERNAL"":[1]}",24;23;22;31;32;33;34;4;3;5;6;7;18;19;20;21;1,17,"{""O4"":[3],""C4"":[4],""C3"":[5],""C5"":[32],""C2"":[18],""O5"":[31],""C1"":[22],""N2_SUB_ENTRY"":[19],""N2_SUBGRAPH"":[19,20,21],""PG_ENTRY"":[23,33,6],""O4_EXTERNAL"":[1]}",22,31,18,5,4,32,3,1
POS-356ebf98d4567006,PAIR-356ebf98d4567006,SG-356ebf98d4567006,1,CC(=O)OC[C@H]1O[C@@H](Sc2ccccc2)[C@H](N2C(=O)c3c(Cl)c(Cl)c(Cl)c(Cl)c3C2=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)O[C@H]1[C@H](O)[C@@H](COCc2ccccc2)O[C@@H](Sc2ccccc2)[C@@H]1N1C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C1=O,thioglycoside,6;7;8;9;15;16,"{""C1"":[7],""O5"":[6],""C2"":[15],""LG_ENTRY"":[8],""LG_CORE"":[9],""RING_CONTEXT"":[6,15],""C2_SUB_ENTRY"":[16]}",7,6,15,8,9,6;15,16,found,18;17;26;4;5;7;6,7,"{""C1"":[18],""O5"":[17],""C2"":[26],""C3"":[4],""C4"":[5],""C5"":[7],""O4"":[6],""O4_EXTERNAL"":[]}",1;3;4;5;6;7;8;9;17;18;19;20;26;27;28;40,16,"{""O4"":[6],""C4"":[5],""C3"":[4],""C5"":[7],""C2"":[26],""O5"":[17],""C1"":[18],""N2_SUB_ENTRY"":[27],""N2_SUBGRAPH"":[27,28,40],""PG_ENTRY"":[3,8,19],""O4_EXTERNAL"":[]}",18,17,26,4,5,7,6,-1
NEG-356ebf98d4567006,PAIR-356ebf98d4567006,SG-356ebf98d4567006,0,CC(=O)OC[C@H]1O[C@@H](Sc2ccccc2)[C@H](N2C(=O)c3c(Cl)c(Cl)c(Cl)c(Cl)c3C2=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)O[C@H]1[C@H](OC(C)=O)[C@@H](COCc2ccccc2)O[C@@H](Sc2ccccc2)[C@@H]1N1C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C1=O,thioglycoside,6;7;8;9;15;16,"{""C1"":[7],""O5"":[6],""C2"":[15],""LG_ENTRY"":[8],""LG_CORE"":[9],""RING_CONTEXT"":[6,15],""C2_SUB_ENTRY"":[16]}",7,6,15,8,9,6;15,16,found,21;20;29;4;5;10;6;7,8,"{""C1"":[21],""O5"":[20],""C2"":[29],""C3"":[4],""C4"":[5],""C5"":[10],""O4"":[6],""O4_EXTERNAL"":[7]}",1;3;4;5;6;10;11;12;20;21;22;23;29;30;31;43;7,17,"{""O4"":[6],""C4"":[5],""C3"":[4],""C5"":[10],""C2"":[29],""O5"":[20],""C1"":[21],""N2_SUB_ENTRY"":[30],""N2_SUBGRAPH"":[30,31,43],""PG_ENTRY"":[3,11,22],""O4_EXTERNAL"":[7]}",21,20,29,4,5,10,6,7
POS-3590be00d97f0796,PAIR-3590be00d97f0796,SG-3590be00d97f0796,1,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,COc1ccc(O[C@H]2O[C@H](COCc3ccccc3)[C@@H](O)[C@H](O[C@H]3O[C@H](COCc4ccccc4)[C@H](OCc4ccccc4)[C@H](OCc4ccccc4)[C@H]3OCc3ccccc3)[C@H]2N=[N+]=[N-])cc1,trichloroacetimidate,6;7;8;9;10;11;12;13;14;15;16,"{""C1"":[7],""O5"":[6],""C2"":[15],""LG_ENTRY"":[8],""LG_CORE"":[9,10,11,12,13,14],""RING_CONTEXT"":[6,15],""C2_SUB_ENTRY"":[16]}",7,6,15,8,9;10;11;12;13;14,6;15,16,found,7;8;62;21;19;9;20,7,"{""C1"":[7],""O5"":[8],""C2"":[62],""C3"":[21],""C4"":[19],""C5"":[9],""O4"":[20],""O4_EXTERNAL"":[]}",5;6;7;8;9;10;11;19;20;21;22;23;62;63;64;65,16,"{""O4"":[20],""C4"":[19],""C3"":[21],""C5"":[9],""C2"":[62],""O5"":[8],""C1"":[7],""N2_SUB_ENTRY"":[63],""N2_SUBGRAPH"":[63,64,65],""PG_ENTRY"":[6,10,22],""O4_EXTERNAL"":[]}",7,8,62,21,19,9,20,-1
NEG-3590be00d97f0796,PAIR-3590be00d97f0796,SG-3590be00d97f0796,0,CC(=O)OC[C@H]1O[C@H](OC(=N)C(Cl)(Cl)Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,COc1ccc(O[C@H]2O[C@H](COCc3ccccc3)[C@@H](OC(C)=O)[C@H](O[C@H]3O[C@H](COCc4ccccc4)[C@H](OCc4ccccc4)[C@H](OCc4ccccc4)[C@H]3OCc3ccccc3)[C@H]2N=[N+]=[N-])cc1,trichloroacetimidate,6;7;8;9;10;11;12;13;14;15;16,"{""C1"":[7],""O5"":[6],""C2"":[15],""LG_ENTRY"":[8],""LG_CORE"":[9,10,11,12,13,14],""RING_CONTEXT"":[6,15],""C2_SUB_ENTRY"":[16]}",7,6,15,8,9;10;11;12;13;14,6;15,16,found,7;8;65;24;19;9;20;21,8,"{""C1"":[7],""O5"":[8],""C2"":[65],""C3"":[24],""C4"":[19],""C5"":[9],""O4"":[20],""O4_EXTERNAL"":[21]}",5;6;7;8;9;10;11;19;20;24;25;26;65;66;67;68;21,17,"{""O4"":[20],""C4"":[19],""C3"":[24],""C5"":[9],""C2"":[65],""O5"":[8],""C1"":[7],""N2_SUB_ENTRY"":[66],""N2_SUBGRAPH"":[66,67,68],""PG_ENTRY"":[6,10,25],""O4_EXTERNAL"":[21]}",7,8,65,24,19,9,20,21
POS-35afbced594574f7,PAIR-35afbced594574f7,SG-35afbced594574f7,1,O=C(OCC1c2ccccc2-c2ccccc21)O[C@H]1[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)C(OC(=Nc2ccccc2)C(F)(F)F)O[C@@H]1COCc1ccccc1,CC(=O)N[C@H]1[C@H](O[C@@H]2[C@H](OC(=O)c3ccccc3)[C@@H](OCCCCCN(Cc3ccccc3)C(=O)OCc3ccccc3)O[C@H](COCc3ccccc3)[C@H]2OCc2ccccc2)O[C@H](COCc2ccccc2)[C@H](O)[C@@H]1O[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OC(C)=O,trifluoroacetimidate,28;29;37;38;39;40;41;47;48;49;50;51,"{""C1"":[37],""O5"":[51],""C2"":[28],""LG_ENTRY"":[38],""LG_CORE"":[39,40,41,47,48,49,50],""RING_CONTEXT"":[28,51],""C2_SUB_ENTRY"":[29]}",37,51,28,38,39;40;41;47;48;49;50,28;51,29,found,5;63;4;76;74;64;75,7,"{""C1"":[5],""O5"":[63],""C2"":[4],""C3"":[76],""C4"":[74],""C5"":[64],""O4"":[75],""O4_EXTERNAL"":[]}",0;1;2;3;4;5;6;7;63;64;65;66;74;75;76;77;78,17,"{""O4"":[75],""C4"":[74],""C3"":[76],""C5"":[64],""C2"":[4],""O5"":[63],""C1"":[5],""N2_SUB_ENTRY"":[3],""N2_SUBGRAPH"":[0,1,2,3],""PG_ENTRY"":[6,65,77],""O4_EXTERNAL"":[]}",5,63,4,76,74,64,75,-1
